dataset_id,relative_path,class_label,generator,condition,identity,split,age,gender,race,reason_code,content_hash,original_size,current_size,output_format,exif_stripped,processed_path
DS0005,train/79918.jpg,real,none,train,,train,,,,OK,db77770e72418e1cb39d0de3e8482e3dcdf0a35f860d510e280064fc0cf724c6,224x224,224x224,PNG,true,images/train/79918.png
DS0005,train/27901.jpg,real,none,train,,train,,,,OK,39f454630ff9c5835b8ac94df50688df7d4eaa01cff91e212e3846e63d349c2c,224x224,224x224,PNG,true,images/train/27901.png
DS0005,train/2388.jpg,real,none,train,,train,,,,OK,e8f7fcdaeddf4394664d6551f97951c42f893b26d7d96b7becf70d588b6b7e41,224x224,224x224,PNG,true,images/train/2388.png
DS0005,train/33204.jpg,real,none,train,,train,,,,OK,43fcb8c7599f1c9eda9b00ed588d8e3894589cd398dce0f3bae624c57a8458ef,224x224,224x224,PNG,true,images/train/33204.png
DS0005,train/53304.jpg,real,none,train,,train,,,,OK,2aaa7748ddda661a8a422f9923000bc7f404f5470d216e5b2b90aba5e46e4786,224x224,224x224,PNG,true,images/train/53304.png
DS0005,train/51620.jpg,real,none,train,,train,,,,OK,e3f52626875791b72c48380bf2d9a0e24dd4c4c588f4e32028cf232ba4973357,224x224,224x224,PNG,true,images/train/51620.png
DS0005,train/68072.jpg,real,none,train,,train,,,,OK,7334df70b6cb41fb614ae057086a96abf6c6e50f1c120d64e506384570e5ebaa,224x224,224x224,PNG,true,images/train/68072.png
DS0005,train/82777.jpg,real,none,train,,train,,,,OK,dcfeb0aa1136696a75987c79672c910fcf22db34fb15e62db0e5e3dd375a6544,224x224,224x224,PNG,true,images/train/82777.png
DS0005,train/14529.jpg,real,none,train,,train,,,,OK,348ccc15e709445d3dd3bd380b4259a72ab04429c769163e0729795c84b1cc14,224x224,224x224,PNG,true,images/train/14529.png
DS0005,train/25396.jpg,real,none,train,,train,,,,OK,da1c6c4ce3f2ef5765ee34df3d922afd67d588265773f45b5b05a8c95cf1f0b4,224x224,224x224,PNG,true,images/train/25396.png
DS0005,train/82730.jpg,real,none,train,,train,,,,OK,a7f8c0d7d1bb71d0d56a7b3c12b792285995c75c547939b74898383f1f2890e1,224x224,224x224,PNG,true,images/train/82730.png
DS0005,train/26395.jpg,real,none,train,,train,,,,OK,1475220ee66bcf9dec7781f6137d3ae156684c15849783fd64e2b24301c2d982,224x224,224x224,PNG,true,images/train/26395.png
DS0005,train/86248.jpg,real,none,train,,train,,,,OK,df92fe3e615b50c97f8f280a15d959ea8b2d033623dbdf7cf1d1fa442b96938b,224x224,224x224,PNG,true,images/train/86248.png
DS0005,train/45551.jpg,real,none,train,,train,,,,OK,7e0d46db53cc69166b435aaee1b2f7db224aa280a40a800f77e3a8f04f05482c,224x224,224x224,PNG,true,images/train/45551.png
DS0005,train/53103.jpg,real,none,train,,train,,,,OK,b2b9d40cf0a45ee797847e5dcc09dfcfab0ea8f440947a5187d8b2dec4b97a8f,224x224,224x224,PNG,true,images/train/53103.png
DS0005,train/60862.jpg,real,none,train,,train,,,,OK,0df4c847bb87ab05151b663012fafdf0175e7375513db6b85d6e436e42456793,224x224,224x224,PNG,true,images/train/60862.png
DS0005,train/77554.jpg,real,none,train,,train,,,,OK,2c5d1450903267b4a06a8b8ed71678aba56051b4453bd1f431da6dedd4ea8796,224x224,224x224,PNG,true,images/train/77554.png
DS0005,train/24178.jpg,real,none,train,,train,,,,OK,168490c9cd50a3a8e3f40806c795bfc6505dac6ccda9c3cd70a358ff1a2f4965,224x224,224x224,PNG,true,images/train/24178.png
DS0005,train/22998.jpg,real,none,train,,train,,,,OK,9073b6d360d9cdbd3095b405e0f9c733f9b01d0593fef823ea3b35621e27015f,224x224,224x224,PNG,true,images/train/22998.png
DS0005,train/44337.jpg,real,none,train,,train,,,,OK,e365614351f85e23b2cd20a9c925a6107eb9fbc677051ef650cb5912e4f15147,224x224,224x224,PNG,true,images/train/44337.png
DS0005,train/32144.jpg,real,none,train,,train,,,,OK,dcaf0e5a5da72bdd17888c767e6986be36888d8b971ab02f87db8b97a08b4bea,224x224,224x224,PNG,true,images/train/32144.png
DS0005,train/61196.jpg,real,none,train,,train,,,,OK,406ee53f5dac44f8499e8bce4cbdd75735266694f80902ae78d1598e064de572,224x224,224x224,PNG,true,images/train/61196.png
DS0005,train/53087.jpg,real,none,train,,train,,,,OK,4a5ada042e7688fb1a77411a6b7b06253daf07391b9eb350f3575bed9f020a61,224x224,224x224,PNG,true,images/train/53087.png
DS0005,train/18015.jpg,real,none,train,,train,,,,OK,a054c20d4e8e482364fd5eb7b12328ed8f86d81b09b106e5a23a4a071210c6ee,224x224,224x224,PNG,true,images/train/18015.png
DS0005,train/40859.jpg,real,none,train,,train,,,,OK,9dff5e85c7b33b44ee24b3415d257c6187f21a86dfd5fc3607c1d60a8b7e679f,224x224,224x224,PNG,true,images/train/40859.png
DS0005,train/43472.jpg,real,none,train,,train,,,,OK,1d99d05355b1264004940cdaeac6aa9fa276f598192ffa3c110d366b5dc45a8f,224x224,224x224,PNG,true,images/train/43472.png
DS0005,train/37195.jpg,real,none,train,,train,,,,OK,208a3c4b5f428cd0ca61e0377013f71dae22e103edd76f599d1a24397a4b0d00,224x224,224x224,PNG,true,images/train/37195.png
DS0005,train/1505.jpg,real,none,train,,train,,,,OK,65efbfc73e9c5292481f28de1ff8c1f3fab0b35de00f0550125f7e77d8ee89f7,224x224,224x224,PNG,true,images/train/1505.png
DS0005,train/31186.jpg,real,none,train,,train,,,,OK,8e3805ef19deb7a1f3a732fb72c703190f49d40d5443c76df7795da6ca2afb00,224x224,224x224,PNG,true,images/train/31186.png
DS0005,train/46303.jpg,real,none,train,,train,,,,OK,c60e4d07a01206974ca1d051ca33f6decb572d0ebadb03591abb491ec07a2dc2,224x224,224x224,PNG,true,images/train/46303.png
DS0005,train/43182.jpg,real,none,train,,train,,,,OK,f9df3b250c3ea6c35d9253a1cf946900929265155f6e4295441c1493fc3b5d25,224x224,224x224,PNG,true,images/train/43182.png
DS0005,train/84030.jpg,real,none,train,,train,,,,OK,8b6c879dd97599bfd9a5cdaf975348cadead30572c892ee5a9d4f923fb5afe56,224x224,224x224,PNG,true,images/train/84030.png
DS0005,train/3105.jpg,real,none,train,,train,,,,OK,132a0e0aa92f31d8c561e5d917600e4432d081cb1e07dc3410f606e26cfdaf98,224x224,224x224,PNG,true,images/train/3105.png
DS0005,train/68304.jpg,real,none,train,,train,,,,OK,4e81c4918b99ec963a0c0da45ddc0989a3ccaa40beb3575e12cbdcfe3e104dba,224x224,224x224,PNG,true,images/train/68304.png
DS0005,train/46391.jpg,real,none,train,,train,,,,OK,9863e02567c0e666d11fa309084da9e0ecb3a5e373184d67d44c16c5ca8549e4,224x224,224x224,PNG,true,images/train/46391.png
DS0005,train/8672.jpg,real,none,train,,train,,,,OK,8fc7b3785123e838a9ef5be5ffd8ab55204552e4bc9d77663937dcf60efe8bfc,224x224,224x224,PNG,true,images/train/8672.png
DS0005,train/73233.jpg,real,none,train,,train,,,,OK,097eaec384d59355b7cb4e44b92126434c3821521ef672db9d7db04661ddc19e,224x224,224x224,PNG,true,images/train/73233.png
DS0005,train/84157.jpg,real,none,train,,train,,,,OK,e16da425ec23acdcf9c073edf4b952ec282a99b0a6234853d458f4ca1e8cc846,224x224,224x224,PNG,true,images/train/84157.png
DS0005,train/24892.jpg,real,none,train,,train,,,,OK,ebbe662fc14a7fbb87fe41e77dfcb8cde275469680a87fc275ee24ea60b349bd,224x224,224x224,PNG,true,images/train/24892.png
DS0005,train/27166.jpg,real,none,train,,train,,,,OK,ddf7db62668ee3353008221fd39f275a7602831d80de1ebe19c3a0023e8d30bd,224x224,224x224,PNG,true,images/train/27166.png
DS0005,train/13204.jpg,real,none,train,,train,,,,OK,bb9a4e86ed5b8b2976774938bf012a9b1897e14b35e36099425cc1311ab87860,224x224,224x224,PNG,true,images/train/13204.png
DS0005,train/82330.jpg,real,none,train,,train,,,,OK,9ffd09a297a9b0b8343eaafd4915b16b533553b7ceef9b588093a4ce7e4e5d7a,224x224,224x224,PNG,true,images/train/82330.png
DS0005,train/7949.jpg,real,none,train,,train,,,,OK,2093eea1834171950ca241e9df2364877d822d41137a72ae81ff8f8f9a159841,224x224,224x224,PNG,true,images/train/7949.png
DS0005,train/74935.jpg,real,none,train,,train,,,,OK,4bef312e4be7377929389dd152bc174f38821b7064c7a195a9fc83e5a66e52a0,224x224,224x224,PNG,true,images/train/74935.png
DS0005,train/383.jpg,real,none,train,,train,,,,OK,64fb06b428fcf42e6f3b2408c14beaaf7ad68bb3c7ce4fddc887b627ec1c78a7,224x224,224x224,PNG,true,images/train/383.png
DS0005,train/49567.jpg,real,none,train,,train,,,,OK,c4ad88fc50ba69a89d1bf2c1cabc3b4d392509fede37b7390deac5ab80211b73,224x224,224x224,PNG,true,images/train/49567.png
DS0005,train/9886.jpg,real,none,train,,train,,,,OK,21666fd7678e2554c4eba2b30509cfb51925e5d75cd68c95ef5e0c76ef927a10,224x224,224x224,PNG,true,images/train/9886.png
DS0005,train/16613.jpg,real,none,train,,train,,,,OK,1ab4cfc5fd6ea244cef1c1cc9fc123caabcc9f9d126a6df19b3ba883b9b29c4a,224x224,224x224,PNG,true,images/train/16613.png
DS0005,train/84117.jpg,real,none,train,,train,,,,OK,7236d4aebb5cbd99f0b700e5fd474c48282fc2d49d517089b7204dda5ad6b157,224x224,224x224,PNG,true,images/train/84117.png
DS0005,train/85398.jpg,real,none,train,,train,,,,OK,51023640f3603edf9ebb881019fb3e1767372e0f928e6f42e6663a7dedcca167,224x224,224x224,PNG,true,images/train/85398.png
DS0005,train/25133.jpg,real,none,train,,train,,,,OK,cad83aeaa79e32a1d08e18bf0deb34140d72ed3f1a0d5c564ae3abec60ec17d4,224x224,224x224,PNG,true,images/train/25133.png
DS0005,train/12302.jpg,real,none,train,,train,,,,OK,a569b970b2641e13341bc2bffa25634689c5fa1e280dff242c75ae988f3830ef,224x224,224x224,PNG,true,images/train/12302.png
DS0005,train/52394.jpg,real,none,train,,train,,,,OK,cf70251aee7c3be6e7e2df2a429a28616d37878c3ef2acbc4a80ca0c87d59628,224x224,224x224,PNG,true,images/train/52394.png
DS0005,train/70157.jpg,real,none,train,,train,,,,OK,58dca5480de0810d7dd250ce6881f3fa1fc6d10dea9b778e82fabad50c01dc14,224x224,224x224,PNG,true,images/train/70157.png
DS0005,train/28393.jpg,real,none,train,,train,,,,OK,09e292dc61cb0b74c30d9e2febfc818b19579e853f09c10f673660174ffdb971,224x224,224x224,PNG,true,images/train/28393.png
DS0005,train/46348.jpg,real,none,train,,train,,,,OK,8e49bd866bfd5147adecdb06527a2c0ee2a9f00c5308d7c37ca18237820f4f80,224x224,224x224,PNG,true,images/train/46348.png
DS0005,train/12329.jpg,real,none,train,,train,,,,OK,a11329632cebd529daab6a21aa93c14110bec19469db9bf2e79c94fee24cef63,224x224,224x224,PNG,true,images/train/12329.png
DS0005,train/995.jpg,real,none,train,,train,,,,OK,43b998bfa4035f7faa285b32ba4150bcd8032d34efee95eaa3732dc870bfe6bd,224x224,224x224,PNG,true,images/train/995.png
DS0005,train/84984.jpg,real,none,train,,train,,,,OK,e059cf61623ca8f06cf2676ccbae24f5c08f5e93fdf174d8235855cfea77e954,224x224,224x224,PNG,true,images/train/84984.png
DS0005,train/35553.jpg,real,none,train,,train,,,,OK,6935106441ee4e843560b595e0684da3e543386c739b148ba6de8a2ceec51c25,224x224,224x224,PNG,true,images/train/35553.png
DS0005,train/52668.jpg,real,none,train,,train,,,,OK,b64b1967237c5e2bd05ee5ea6b8c04e3c23e3885ca545f1ee7325fd350f2b0ca,224x224,224x224,PNG,true,images/train/52668.png
DS0005,train/43170.jpg,real,none,train,,train,,,,OK,b24c698ea677e2e186154ce1c808920f185ad913a83b69ae87cf5ba107f288c3,224x224,224x224,PNG,true,images/train/43170.png
DS0005,train/39129.jpg,real,none,train,,train,,,,OK,411e29db8cdff9c15249d3802b8a5419bc004bb4345cfff63313dda4b73778ee,224x224,224x224,PNG,true,images/train/39129.png
DS0005,train/23677.jpg,real,none,train,,train,,,,OK,8eaad30b5ef2f22a00099332a4fb66bfd44afce97987bc454192c199a1b635a3,224x224,224x224,PNG,true,images/train/23677.png
DS0005,train/32445.jpg,real,none,train,,train,,,,OK,3aefddc4df64adf89d56572636102a33946f0d9aa0ba7fc30378c5bc6dc51142,224x224,224x224,PNG,true,images/train/32445.png
DS0005,train/42609.jpg,real,none,train,,train,,,,OK,598b1143dd55fdecb2ec2a745b319f988e1b36da74bba6910c8883de909e030a,224x224,224x224,PNG,true,images/train/42609.png
DS0005,train/34509.jpg,real,none,train,,train,,,,OK,34e32cd0ba62596ec0dc08bd026f0382d4a7453d3a204843e8ce15af03aad52f,224x224,224x224,PNG,true,images/train/34509.png
DS0005,train/36609.jpg,real,none,train,,train,,,,OK,3300655e351c845f47b79e3d2d6245389dd3ffa63aea10abf68c87edfcabfbdf,224x224,224x224,PNG,true,images/train/36609.png
DS0005,train/32273.jpg,real,none,train,,train,,,,OK,ebaf067a4a04936eb993679ae1ae86e442974bc0b2536f26aa945c0ad5d3feac,224x224,224x224,PNG,true,images/train/32273.png
DS0005,train/18023.jpg,real,none,train,,train,,,,OK,1f4c1b554d3b30c46e27e0764a4ded180651aea4de109aa6d76e67dc2af27712,224x224,224x224,PNG,true,images/train/18023.png
DS0005,train/22559.jpg,real,none,train,,train,,,,OK,4754ea40abf32495d04f5fae6ec1b98a93403130abf15828d3e64921124c459a,224x224,224x224,PNG,true,images/train/22559.png
DS0005,train/78808.jpg,real,none,train,,train,,,,OK,def6e5178e49fc52d63c1621136e31a4f521de671347e542d27874264fe2413a,224x224,224x224,PNG,true,images/train/78808.png
DS0005,train/30899.jpg,real,none,train,,train,,,,OK,6e8ad2bd62eee1490fb57d241f249eeb275a0acdb491267e37230ee374c3f56e,224x224,224x224,PNG,true,images/train/30899.png
DS0005,train/57225.jpg,real,none,train,,train,,,,OK,ebe7c7737229388825e7110aab247b0a2f154cd40b9377dcad90b19e71e25526,224x224,224x224,PNG,true,images/train/57225.png
DS0005,train/59662.jpg,real,none,train,,train,,,,OK,c5bc9612b6e6fb585a09e7e4f604d6468434c3ccd2273d043470d42e080d1978,224x224,224x224,PNG,true,images/train/59662.png
DS0005,train/79153.jpg,real,none,train,,train,,,,OK,3a169b197d023f88d3ee45ef33899d147583e7c39a9a0ba21dd4ff1ce32c917f,224x224,224x224,PNG,true,images/train/79153.png
DS0005,train/31880.jpg,real,none,train,,train,,,,OK,7c3907cac3b4d9bdb30e8bd5c658a47da99741f8be91bfd0740f069c268bda72,224x224,224x224,PNG,true,images/train/31880.png
DS0005,train/25494.jpg,real,none,train,,train,,,,OK,534c736e9ce458400465da6c69e0ef675f2b2f4ebb6502adbdcabea4e7ed65cd,224x224,224x224,PNG,true,images/train/25494.png
DS0005,train/61523.jpg,real,none,train,,train,,,,OK,d1527fc5833adc9f20c8146748c344916118d753421751b0f2fc9602ec83c403,224x224,224x224,PNG,true,images/train/61523.png
DS0005,train/75703.jpg,real,none,train,,train,,,,OK,c705ce438674d01f8528968b038e704cd39fd5a2cb976146018ab68d2eea1dba,224x224,224x224,PNG,true,images/train/75703.png
DS0005,train/24641.jpg,real,none,train,,train,,,,OK,8ad7dec24f31ec490f13c07de0c92a79fa7725d2009db6f1332d063a964056e5,224x224,224x224,PNG,true,images/train/24641.png
DS0005,train/30812.jpg,real,none,train,,train,,,,OK,142b1032d720530d1857fcc8eeca6ee2ca7f675d07f4d70372bdb2579c46bd4e,224x224,224x224,PNG,true,images/train/30812.png
DS0005,train/80280.jpg,real,none,train,,train,,,,OK,f23951a76f095a128736bb4ca0047a387753de97b8b9b447b36361b8c2f2493d,224x224,224x224,PNG,true,images/train/80280.png
DS0005,train/8990.jpg,real,none,train,,train,,,,OK,3ee679c487a8bf5e78a40ec25376e317f78d77a6a6a53cd7336bd75f66e32e67,224x224,224x224,PNG,true,images/train/8990.png
DS0005,train/9285.jpg,real,none,train,,train,,,,OK,71e4a4f1f6722b6c4c600f332b6e4ddcb584c2127a78e5542af132821e5f5c6b,224x224,224x224,PNG,true,images/train/9285.png
DS0005,train/36618.jpg,real,none,train,,train,,,,OK,730d31a9db110685404f85c1cec1f6f9199df89bee2d8883646a92ec96c3e9bd,224x224,224x224,PNG,true,images/train/36618.png
DS0005,train/20736.jpg,real,none,train,,train,,,,OK,07ca71d32596724283276a1857d87764b126987c2e878258081f943152d3c8fb,224x224,224x224,PNG,true,images/train/20736.png
DS0005,train/32930.jpg,real,none,train,,train,,,,OK,e98bfdfbabc898bf286743df7aa47dbc37e33921d3c1a0f853cb909914629cd7,224x224,224x224,PNG,true,images/train/32930.png
DS0005,train/28733.jpg,real,none,train,,train,,,,OK,1ccc8569830191c23c98c9972b4c484cee10c7543e13b068f4610f8252a60727,224x224,224x224,PNG,true,images/train/28733.png
DS0005,train/26113.jpg,real,none,train,,train,,,,OK,b2acfeca064023ee93dac9f5dd0dcbd96a6f303720223a7434a6d06d365716c7,224x224,224x224,PNG,true,images/train/26113.png
DS0005,train/77858.jpg,real,none,train,,train,,,,OK,34e942abeec68604eb0c23efe311323ecf22b133dd9c94a77037a809e9053354,224x224,224x224,PNG,true,images/train/77858.png
DS0005,train/38457.jpg,real,none,train,,train,,,,OK,5c7795f5ad99f43f805ea7cdf4bd55205d1b43844cc0ac5ca75bb2a1181f06a2,224x224,224x224,PNG,true,images/train/38457.png
DS0005,train/66568.jpg,real,none,train,,train,,,,OK,01b97ba6bb259be6c3b547daeb00fed04dd18fa470a82ce287a2b977c1ee1f00,224x224,224x224,PNG,true,images/train/66568.png
DS0005,train/17694.jpg,real,none,train,,train,,,,OK,c61f087360c4a4cc526b90b426fc7c582469b88b5d53525591bf9fe3733d2687,224x224,224x224,PNG,true,images/train/17694.png
DS0005,train/38237.jpg,real,none,train,,train,,,,OK,729036d4a7517f9b88c933721d1755e8a79edab5be14a5f071d7bf22c92ce412,224x224,224x224,PNG,true,images/train/38237.png
DS0005,train/1619.jpg,real,none,train,,train,,,,OK,79725420277f3d8eaa2c5c66bda9ce5b11b0bd16fe2d6272ac18da951516be6c,224x224,224x224,PNG,true,images/train/1619.png
DS0005,train/36679.jpg,real,none,train,,train,,,,OK,a5ec23dd700b23c5528f883389a4ced8c62d1374f06e9a185278e0bc4aab2337,224x224,224x224,PNG,true,images/train/36679.png
DS0005,train/12477.jpg,real,none,train,,train,,,,OK,c0f8cd1056b9b2788d323a1dbb5aae84a1d2b644a0fe105db1a71ffb614a3fd2,224x224,224x224,PNG,true,images/train/12477.png
DS0005,train/29998.jpg,real,none,train,,train,,,,OK,746bd0624ca0807014b2dc89716a992e887feaa1774269d5a79a58ee1d320120,224x224,224x224,PNG,true,images/train/29998.png
DS0005,train/3509.jpg,real,none,train,,train,,,,OK,87f92c1f54740de647152a774fb38462fe84e64eba7a23f97505599f3976bf8f,224x224,224x224,PNG,true,images/train/3509.png
DS0005,train/81133.jpg,real,none,train,,train,,,,OK,c3dcce1ba78fedac2685978e562e1c0f7510d007fb230a6a05ef865e1e3c75d6,224x224,224x224,PNG,true,images/train/81133.png
DS0005,train/76177.jpg,real,none,train,,train,,,,OK,e5a9ef903ad90cd3f68b70e5b2eebe680dbad898c4421939cb9931ccbfecfa25,224x224,224x224,PNG,true,images/train/76177.png
DS0005,train/29102.jpg,real,none,train,,train,,,,OK,0c494947cd684bf5aa803ebaea319045fbaa278145f6d6df313c3dc21bbabb1c,224x224,224x224,PNG,true,images/train/29102.png
DS0005,train/22167.jpg,real,none,train,,train,,,,OK,f101e1de4dc582d14ea3c3a1fc5208b45d9999d313d1d29200d975d700e7938d,224x224,224x224,PNG,true,images/train/22167.png
DS0005,train/29430.jpg,real,none,train,,train,,,,OK,d197672dc450138531a21530bca4b491b2cea2e4ce8a28ad5b10e5ab87c17ad9,224x224,224x224,PNG,true,images/train/29430.png
DS0005,train/78704.jpg,real,none,train,,train,,,,OK,8890c90f14e1ae70bcf3b7f479dc0726d81404458bf542c925b51f30ed5d7c38,224x224,224x224,PNG,true,images/train/78704.png
DS0005,train/27630.jpg,real,none,train,,train,,,,OK,86233c33573e4ee9498028c7d22fa9b4d493373ec85d8044b0b5f743ded4c14e,224x224,224x224,PNG,true,images/train/27630.png
DS0005,train/19659.jpg,real,none,train,,train,,,,OK,b3fd9e7ab24167b9e28799e50f47fb1b301cea2905e0bffcc72fd2758b26eec5,224x224,224x224,PNG,true,images/train/19659.png
DS0005,train/52347.jpg,real,none,train,,train,,,,OK,433c9e9dfa26a57ce90e8c25a9beea94f8672b89aae2318a2f7ff3a4c91ca2db,224x224,224x224,PNG,true,images/train/52347.png
DS0005,train/43517.jpg,real,none,train,,train,,,,OK,d44a0980e599a5dcc568777a2da43e0a44cdd2bc869e6a21b6d6d6cec3bb8d89,224x224,224x224,PNG,true,images/train/43517.png
DS0005,train/24524.jpg,real,none,train,,train,,,,OK,71c54f9b9875a7296fd848fc76fec14390b312dca89ab46c893296409e7b3680,224x224,224x224,PNG,true,images/train/24524.png
DS0005,train/51902.jpg,real,none,train,,train,,,,OK,e2aeadde4f1bd173996cc7d8a6961417410f6f279c69e62c744cc72a9af4f9ea,224x224,224x224,PNG,true,images/train/51902.png
DS0005,train/51578.jpg,real,none,train,,train,,,,OK,9b7378e2f83a4fb5e09a91a180f4f8395cd73f250563dfd849dd8e53cb5b49a6,224x224,224x224,PNG,true,images/train/51578.png
DS0005,train/82359.jpg,real,none,train,,train,,,,OK,c68690f81ae1f5233bb29946f4b7bbe3e32eb29d0a519a749a3f206bc00c9321,224x224,224x224,PNG,true,images/train/82359.png
DS0005,train/40939.jpg,real,none,train,,train,,,,OK,8f74a25246dfc7bb9799b51c48455948c10cece850199680545ce4bb1bf05a1d,224x224,224x224,PNG,true,images/train/40939.png
DS0005,train/77212.jpg,real,none,train,,train,,,,OK,acdab340fee7b4200e2f626c07e86e9a58f05fd889b57632783a0ed46ab3cf0e,224x224,224x224,PNG,true,images/train/77212.png
DS0005,train/28436.jpg,real,none,train,,train,,,,OK,8bd0416c8dd44125010e52fb148000de41074264862a08ad2a7534bb7f295268,224x224,224x224,PNG,true,images/train/28436.png
DS0005,train/64205.jpg,real,none,train,,train,,,,OK,3e34ba7872ac1a4d041f3aeeebe1cda5ead4df2fc498019488ab6ed9635c5cdd,224x224,224x224,PNG,true,images/train/64205.png
DS0005,train/27790.jpg,real,none,train,,train,,,,OK,f045cff4a9768ea79782892a49155b435e23b25f01c750dedda709146abdf215,224x224,224x224,PNG,true,images/train/27790.png
DS0005,train/58161.jpg,real,none,train,,train,,,,OK,a52c7b141ae2b373c7266bbfa5f202cd7a2d6824c52820a4f694587ef4bee409,224x224,224x224,PNG,true,images/train/58161.png
DS0005,train/58440.jpg,real,none,train,,train,,,,OK,b1387bccc2b84fc14b900cc31ff3c5240d90304828ecf54c39993cc18dd23498,224x224,224x224,PNG,true,images/train/58440.png
DS0005,train/84289.jpg,real,none,train,,train,,,,OK,754d05811183e6a03fe69d48cb91750d6c04f5cc22088b08e63066a33bf16945,224x224,224x224,PNG,true,images/train/84289.png
DS0005,train/27953.jpg,real,none,train,,train,,,,OK,212c922189f5ffd51586c9ded55f99b1482ed72419185d6088195651f25bbc1d,224x224,224x224,PNG,true,images/train/27953.png
DS0005,train/70420.jpg,real,none,train,,train,,,,OK,84521dd8af743b1b4e63487d69ef405c95aecad2d9a2ab3ce7a2b60190f247cc,224x224,224x224,PNG,true,images/train/70420.png
DS0005,train/30968.jpg,real,none,train,,train,,,,OK,e817f96c35ae10f7d0fac7b7981ea0d88a429deefb62b651f95fe40a25966a74,224x224,224x224,PNG,true,images/train/30968.png
DS0005,train/37612.jpg,real,none,train,,train,,,,OK,4a39e12e0125f17906ab74a6879c8ba0701e4fad6a88742c9cdd8447fa26b460,224x224,224x224,PNG,true,images/train/37612.png
DS0005,train/402.jpg,real,none,train,,train,,,,OK,e4e756ee5d18ba7399e40fb0a2e7a1ada02f49661d244284e16c6325f007c025,224x224,224x224,PNG,true,images/train/402.png
DS0005,train/58149.jpg,real,none,train,,train,,,,OK,d26594576a2e553a56af8814f3aa4b473fb1f6305fc458a0a3d1359f8efe7273,224x224,224x224,PNG,true,images/train/58149.png
DS0005,train/14628.jpg,real,none,train,,train,,,,OK,9384c7377065941c9b7d54080ebda79e26c06cac94739acb687745be8cefb49a,224x224,224x224,PNG,true,images/train/14628.png
DS0005,train/83641.jpg,real,none,train,,train,,,,OK,94f1f4afca1fb1e010799714ced56ae04a2552fd02411637b9cf843fb761c2a6,224x224,224x224,PNG,true,images/train/83641.png
DS0005,train/34801.jpg,real,none,train,,train,,,,OK,4c2d45bddfed9b4971289abf46bec51e9ac6027d13ec94adbcf063d9beb0774a,224x224,224x224,PNG,true,images/train/34801.png
DS0005,train/59550.jpg,real,none,train,,train,,,,OK,dbec3001398756132d387ee74e6b712386d347b5d7e7d014fcfbf3a7091508fe,224x224,224x224,PNG,true,images/train/59550.png
DS0005,train/34771.jpg,real,none,train,,train,,,,OK,5117d57e93928303907d97f8e7f9d11c862772b5cb35e86e3342071876950e36,224x224,224x224,PNG,true,images/train/34771.png
DS0005,train/82544.jpg,real,none,train,,train,,,,OK,1bcfa4a88ba0765850b8ee558ba207ff0404b3b16cf0a2bcfc3107caeaffdfd3,224x224,224x224,PNG,true,images/train/82544.png
DS0005,train/19200.jpg,real,none,train,,train,,,,OK,8222fbf96c25e606308181de56da84c9c0d644541f0e15b7dd355cd0ab52f6ee,224x224,224x224,PNG,true,images/train/19200.png
DS0005,train/40314.jpg,real,none,train,,train,,,,OK,bc702fc4eaa83033cae6d5aa2d30ec8e479e141b2a3d42fabe56a62be4e3e674,224x224,224x224,PNG,true,images/train/40314.png
DS0005,train/41040.jpg,real,none,train,,train,,,,OK,17eb4ac57070c57e7e059ec931002c156ffa6633b7b5185f29db715e3f90a784,224x224,224x224,PNG,true,images/train/41040.png
DS0005,train/20430.jpg,real,none,train,,train,,,,OK,d7fd163518e225d4d3241156eabac0f72600380694e5d6ced3c7b9e36ce88586,224x224,224x224,PNG,true,images/train/20430.png
DS0005,train/47581.jpg,real,none,train,,train,,,,OK,101cbe95e8b2f11e8a3cfd3500336a11dde3db5656cb5204a85568f21fe7f4ae,224x224,224x224,PNG,true,images/train/47581.png
DS0005,train/24516.jpg,real,none,train,,train,,,,OK,fc99ad3fe88789fd02ebebf326f9d6ea73da47afbb797846df1d78d7ac828ed2,224x224,224x224,PNG,true,images/train/24516.png
DS0005,train/50552.jpg,real,none,train,,train,,,,OK,cf72ee09d0984c959830196f19e405706ebaa04e5d988c537a79e53b421c7bce,224x224,224x224,PNG,true,images/train/50552.png
DS0005,train/70061.jpg,real,none,train,,train,,,,OK,a7773f8c9c8bff3a08e0c346a586bf4f214a2be8f0a6a0db0dd47eb7882bb038,224x224,224x224,PNG,true,images/train/70061.png
DS0005,train/47619.jpg,real,none,train,,train,,,,OK,a1d6a03c4a0a587095b0ddca39aadc7a07c86be8f99795f87c7787345854f064,224x224,224x224,PNG,true,images/train/47619.png
DS0005,train/41873.jpg,real,none,train,,train,,,,OK,6f2d9263fd0ba89bbc01a23027be378836855231404e3e374d62d670c92be7db,224x224,224x224,PNG,true,images/train/41873.png
DS0005,train/85428.jpg,real,none,train,,train,,,,OK,b2212263455be5f095202ccc37fb5a98c0972c957f46bea194c75799456dbd44,224x224,224x224,PNG,true,images/train/85428.png
DS0005,train/12411.jpg,real,none,train,,train,,,,OK,28efa60000056d6477110509ec27deaf5c7bd721a39e73117a4f4f7fada994fb,224x224,224x224,PNG,true,images/train/12411.png
